step,x,rust_status,ffi_status,rust_n,rust_nt,rust_anom,rust_exc,rust_norm,ffi_anom,ffi_exc,ffi_norm
1772,0.005076203029603,Normal,Normal,1773,8,0,4,769,0,4,769
1773,0.487254162784666,Normal,Normal,1774,8,0,4,770,0,4,770
1774,0.292885559611022,Normal,Normal,1775,8,0,4,771,0,4,771
1775,0.708262450061738,Normal,Normal,1776,8,0,4,772,0,4,772
1776,0.820146209094673,Normal,Normal,1777,8,0,4,773,0,4,773
1777,0.507409551180899,Normal,Normal,1778,8,0,4,774,0,4,774
1778,0.467470874544233,Normal,Normal,1779,8,0,4,775,0,4,775
1779,0.078257882036269,Normal,Normal,1780,8,0,4,776,0,4,776
1780,0.190983548294753,Normal,Normal,1781,8,0,4,777,0,4,777
1781,0.483648350462317,Normal,Normal,1782,8,0,4,778,0,4,778
1782,0.923380759544671,Normal,Normal,1783,8,0,4,779,0,4,779
1783,0.043394712265581,Normal,Normal,1784,8,0,4,780,0,4,780
1784,0.084410995244980,Normal,Normal,1785,8,0,4,781,0,4,781
1785,0.244858304038644,Normal,Normal,1786,8,0,4,782,0,4,782
1786,0.711354871280491,Normal,Normal,1787,8,0,4,783,0,4,783
1787,0.611241181846708,Normal,Normal,1788,8,0,4,784,0,4,784
1788,0.092858401127160,Normal,Normal,1789,8,0,4,785,0,4,785
1789,0.961565173231065,Normal,Normal,1790,8,0,4,786,0,4,786
1790,0.867469068616629,Normal,Normal,1791,8,0,4,787,0,4,787
1791,0.166094060055912,Normal,Normal,1792,8,0,4,788,0,4,788
1792,0.475947353523225,Normal,Normal,1793,8,0,4,789,0,4,789
1793,0.757281790487468,Normal,Normal,1794,8,0,4,790,0,4,790
1794,0.777504994533956,Normal,Normal,1795,8,0,4,791,0,4,791
1795,0.006980115082115,Normal,Normal,1796,8,0,4,792,0,4,792
1796,0.578612573910505,Normal,Normal,1797,8,0,4,793,0,4,793
1797,0.736461881548166,Normal,Normal,1798,8,0,4,794,0,4,794
1798,0.743727070745081,Normal,Normal,1799,8,0,4,795,0,4,795
1799,0.922572018578649,Normal,Normal,1800,8,0,4,796,0,4,796
1800,0.096404120326042,Normal,Normal,1801,8,0,4,797,0,4,797
1801,0.787642375566065,Normal,Normal,1802,8,0,4,798,0,4,798
1802,0.946435217745602,Normal,Normal,1803,8,0,4,799,0,4,799
1803,0.101480323355645,Normal,Normal,1804,8,0,4,800,0,4,800
1804,0.274896538350731,Normal,Normal,1805,8,0,4,801,0,4,801
1805,0.239320777822286,Normal,Normal,1806,8,0,4,802,0,4,802
1806,0.809742773417383,Normal,Normal,1807,8,0,4,803,0,4,803
1807,0.095042747911066,Normal,Normal,1808,8,0,4,804,0,4,804
1808,0.746730329003185,Normal,Normal,1809,8,0,4,805,0,4,805
1809,0.277213647961617,Normal,Normal,1810,8,0,4,806,0,4,806
1810,0.173300629947335,Normal,Normal,1811,8,0,4,807,0,4,807
1811,0.937713877297938,Normal,Normal,1812,8,0,4,808,0,4,808
1812,0.760861998889595,Normal,Normal,1813,8,0,4,809,0,4,809
1813,0.096681389492005,Normal,Normal,1814,8,0,4,810,0,4,810
1814,0.981108589563519,Normal,Normal,1815,8,0,4,811,0,4,811
1815,0.845272994134575,Normal,Normal,1816,8,0,4,812,0,4,812
1816,0.341539693530649,Normal,Normal,1817,8,0,4,813,0,4,813
1817,0.692463460844010,Normal,Normal,1818,8,0,4,814,0,4,814
1818,0.456514175981283,Normal,Normal,1819,8,0,4,815,0,4,815
1819,0.434398095123470,Normal,Normal,1820,8,0,4,816,0,4,816
1820,0.654028634075075,Normal,Normal,1821,8,0,4,817,0,4,817
1821,0.323983244597912,Normal,Normal,1822,8,0,4,818,0,4,818
1822,0.600492155179381,Normal,Normal,1823,8,0,4,819,0,4,819
1823,0.129975987598300,Normal,Normal,1824,8,0,4,820,0,4,820
1824,0.081265035085380,Normal,Normal,1825,8,0,4,821,0,4,821
1825,0.377997149713337,Normal,Normal,1826,8,0,4,822,0,4,822
1826,0.136956102680415,Normal,Normal,1827,8,0,4,823,0,4,823
1827,0.659877609461546,Normal,Normal,1828,8,0,4,824,0,4,824
1828,0.114459031261504,Normal,Normal,1829,8,0,4,825,0,4,825
1829,0.880683173891157,Normal,Normal,1830,8,0,4,826,0,4,826
1830,0.582449628040195,Normal,Normal,1831,8,0,4,827,0,4,827
1831,0.210863152053207,Normal,Normal,1832,8,0,4,828,0,4,828
1832,0.668325549457222,Normal,Normal,1833,8,0,4,829,0,4,829
1833,0.528884846251458,Normal,Normal,1834,8,0,4,830,0,4,830
1834,0.312343475408852,Normal,Normal,1835,8,0,4,831,0,4,831
1835,0.943222087807953,Normal,Normal,1836,8,0,4,832,0,4,832
1836,0.768205624073744,Normal,Normal,1837,8,0,4,833,0,4,833
1837,0.122086249291897,Normal,Normal,1838,8,0,4,834,0,4,834
1838,0.038264835719019,Normal,Normal,1839,8,0,4,835,0,4,835
1839,0.514935953076929,Normal,Normal,1840,8,0,4,836,0,4,836
1840,0.399299897253513,Normal,Normal,1841,8,0,4,837,0,4,837
1841,0.211565465666354,Normal,Normal,1842,8,0,4,838,0,4,838
1842,0.452649830374867,Normal,Normal,1843,8,0,4,839,0,4,839
1843,0.160161896143109,Normal,Normal,1844,8,0,4,840,0,4,840
1844,0.308246855158359,Normal,Normal,1845,8,0,4,841,0,4,841
1845,0.433758419938385,Normal,Normal,1846,8,0,4,842,0,4,842
1846,0.005434890277684,Normal,Normal,1847,8,0,4,843,0,4,843
1847,0.649786549154669,Normal,Normal,1848,8,0,4,844,0,4,844
1848,0.126221881248057,Normal,Normal,1849,8,0,4,845,0,4,845
1849,0.461949066724628,Normal,Normal,1850,8,0,4,846,0,4,846
1850,0.084184644278139,Normal,Normal,1851,8,0,4,847,0,4,847
1851,0.780250515323132,Normal,Normal,1852,8,0,4,848,0,4,848
1852,0.785932311322540,Normal,Normal,1853,8,0,4,849,0,4,849
1853,0.684676799457520,Normal,Normal,1854,8,0,4,850,0,4,850
1854,0.910226503387094,Normal,Normal,1855,8,0,4,851,0,4,851
1855,0.867197346873581,Normal,Normal,1856,8,0,4,852,0,4,852
1856,0.062673949170858,Normal,Normal,1857,8,0,4,853,0,4,853
1857,0.047182606067508,Normal,Normal,1858,8,0,4,854,0,4,854
1858,0.527074956335127,Normal,Normal,1859,8,0,4,855,0,4,855
1859,0.177132980432361,Normal,Normal,1860,8,0,4,856,0,4,856
1860,0.927865779958665,Normal,Normal,1861,8,0,4,857,0,4,857
1861,0.109524584375322,Normal,Normal,1862,8,0,4,858,0,4,858
1862,0.387996132485569,Normal,Normal,1863,8,0,4,859,0,4,859
1863,0.596191329415888,Normal,Normal,1864,8,0,4,860,0,4,860
1864,0.638409430626780,Normal,Normal,1865,8,0,4,861,0,4,861
1865,0.700339608360082,Normal,Normal,1866,8,0,4,862,0,4,862
1866,0.539413417689502,Normal,Normal,1867,8,0,4,863,0,4,863
1867,0.406615054700524,Normal,Normal,1868,8,0,4,864,0,4,864
1868,0.822425857651979,Normal,Normal,1869,8,0,4,865,0,4,865
1869,0.577678253408521,Normal,Normal,1870,8,0,4,866,0,4,866
1870,0.921551007777452,Normal,Normal,1871,8,0,4,867,0,4,867
1871,0.221725754905492,Normal,Normal,1872,8,0,4,868,0,4,868
1872,0.789243719540536,Normal,Normal,1873,8,0,4,869,0,4,869
1873,0.374200838152319,Normal,Normal,1874,8,0,4,870,0,4,870
1874,0.381887651514262,Normal,Normal,1875,8,0,4,871,0,4,871
1875,0.097490574698895,Normal,Normal,1876,8,0,4,872,0,4,872
1876,0.807959258556366,Normal,Normal,1877,8,0,4,873,0,4,873
1877,0.387322541791946,Normal,Normal,1878,8,0,4,874,0,4,874
1878,0.747277123853564,Normal,Normal,1879,8,0,4,875,0,4,875
1879,0.934181139804423,Normal,Normal,1880,8,0,4,876,0,4,876
1880,0.849271608516574,Normal,Normal,1881,8,0,4,877,0,4,877
1881,0.831461768131703,Normal,Normal,1882,8,0,4,878,0,4,878
1882,0.714431655127555,Normal,Normal,1883,8,0,4,879,0,4,879
1883,0.635203920304775,Normal,Normal,1884,8,0,4,880,0,4,880
1884,0.516138567589223,Normal,Normal,1885,8,0,4,881,0,4,881
1885,0.624658158514649,Normal,Normal,1886,8,0,4,882,0,4,882
1886,0.502401267178357,Normal,Normal,1887,8,0,4,883,0,4,883
1887,0.578812516760081,Normal,Normal,1888,8,0,4,884,0,4,884
1888,0.671840765047818,Normal,Normal,1889,8,0,4,885,0,4,885
1889,0.029476223513484,Normal,Normal,1890,8,0,4,886,0,4,886
1890,0.755945497658104,Normal,Normal,1891,8,0,4,887,0,4,887
1891,0.599706545006484,Normal,Normal,1892,8,0,4,888,0,4,888
1892,0.139000807888806,Normal,Normal,1893,8,0,4,889,0,4,889
1893,0.143941630143672,Normal,Normal,1894,8,0,4,890,0,4,890
1894,0.195897874888033,Normal,Normal,1895,8,0,4,891,0,4,891
1895,0.777410238981247,Normal,Normal,1896,8,0,4,892,0,4,892
1896,0.844281238503754,Normal,Normal,1897,8,0,4,893,0,4,893
1897,0.735311292577535,Normal,Normal,1898,8,0,4,894,0,4,894
1898,0.184025293681771,Normal,Normal,1899,8,0,4,895,0,4,895
1899,0.666707096155733,Normal,Normal,1900,8,0,4,896,0,4,896
1900,0.312989545986056,Normal,Normal,1901,8,0,4,897,0,4,897
1901,0.105576301924884,Normal,Normal,1902,8,0,4,898,0,4,898
1902,0.888432851526886,Normal,Normal,1903,8,0,4,899,0,4,899
1903,0.102233265526593,Normal,Normal,1904,8,0,4,900,0,4,900
1904,0.479777140077204,Normal,Normal,1905,8,0,4,901,0,4,901
1905,0.270320503041148,Normal,Normal,1906,8,0,4,902,0,4,902
1906,0.199723840691149,Normal,Normal,1907,8,0,4,903,0,4,903
1907,0.287736398633569,Normal,Normal,1908,8,0,4,904,0,4,904
1908,0.657643044833094,Normal,Normal,1909,8,0,4,905,0,4,905
1909,0.947000964544713,Normal,Normal,1910,8,0,4,906,0,4,906
1910,0.221917538437992,Normal,Normal,1911,8,0,4,907,0,4,907
1911,0.506914653815329,Normal,Normal,1912,8,0,4,908,0,4,908
1912,0.778462733142078,Normal,Normal,1913,8,0,4,909,0,4,909
1913,0.936349194031209,Normal,Normal,1914,8,0,4,910,0,4,910
1914,0.142118574120104,Normal,Normal,1915,8,0,4,911,0,4,911
1915,0.294601300731301,Normal,Normal,1916,8,0,4,912,0,4,912
1916,0.561007352545857,Normal,Normal,1917,8,0,4,913,0,4,913
1917,0.644519841298461,Normal,Normal,1918,8,0,4,914,0,4,914
1918,0.873413817957044,Normal,Normal,1919,8,0,4,915,0,4,915
1919,0.232848117593676,Normal,Normal,1920,8,0,4,916,0,4,916
1920,0.673996064811945,Normal,Normal,1921,8,0,4,917,0,4,917
1921,0.629359315615147,Normal,Normal,1922,8,0,4,918,0,4,918
1922,0.832554663065821,Normal,Normal,1923,8,0,4,919,0,4,919
1923,0.812996872700751,Normal,Normal,1924,8,0,4,920,0,4,920
1924,0.773300945758820,Normal,Normal,1925,8,0,4,921,0,4,921
1925,0.028452537953854,Normal,Normal,1926,8,0,4,922,0,4,922
1926,0.590407111681998,Normal,Normal,1927,8,0,4,923,0,4,923
1927,0.617582184728235,Normal,Normal,1928,8,0,4,924,0,4,924
1928,0.763763830531389,Normal,Normal,1929,8,0,4,925,0,4,925
1929,0.774432405829430,Normal,Normal,1930,8,0,4,926,0,4,926
1930,0.284289280883968,Normal,Normal,1931,8,0,4,927,0,4,927
1931,0.076753376517445,Normal,Normal,1932,8,0,4,928,0,4,928
1932,0.880008707754314,Normal,Normal,1933,8,0,4,929,0,4,929
1933,0.172722132410854,Normal,Normal,1934,8,0,4,930,0,4,930
1934,0.178986642509699,Normal,Normal,1935,8,0,4,931,0,4,931
1935,0.359785847831517,Normal,Normal,1936,8,0,4,932,0,4,932
1936,0.443042635452002,Normal,Normal,1937,8,0,4,933,0,4,933
1937,0.378710483200848,Normal,Normal,1938,8,0,4,934,0,4,934
1938,0.647522246930748,Normal,Normal,1939,8,0,4,935,0,4,935
1939,0.100685680750757,Normal,Normal,1940,8,0,4,936,0,4,936
1940,0.325711447745562,Normal,Normal,1941,8,0,4,937,0,4,937
1941,0.869439785368741,Normal,Normal,1942,8,0,4,938,0,4,938
1942,0.607600334566087,Normal,Normal,1943,8,0,4,939,0,4,939
1943,0.104174180887640,Normal,Normal,1944,8,0,4,940,0,4,940
1944,0.805788979399949,Normal,Normal,1945,8,0,4,941,0,4,941
1945,0.749718908686191,Normal,Normal,1946,8,0,4,942,0,4,942
1946,0.398775482084602,Normal,Normal,1947,8,0,4,943,0,4,943
1947,0.366796332411468,Normal,Normal,1948,8,0,4,944,0,4,944
1948,0.394238749984652,Normal,Normal,1949,8,0,4,945,0,4,945
1949,0.272189300041646,Normal,Normal,1950,8,0,4,946,0,4,946
1950,0.599644450005144,Normal,Normal,1951,8,0,4,947,0,4,947
1951,0.068234814796597,Normal,Normal,1952,8,0,4,948,0,4,948
1952,0.901548615656793,Normal,Normal,1953,8,0,4,949,0,4,949
1953,0.432199113070965,Normal,Normal,1954,8,0,4,950,0,4,950
1954,0.881231687497348,Normal,Normal,1955,8,0,4,951,0,4,951
1955,0.674849561415613,Normal,Normal,1956,8,0,4,952,0,4,952
1956,0.460651651024818,Normal,Normal,1957,8,0,4,953,0,4,953
1957,0.471638799645007,Normal,Normal,1958,8,0,4,954,0,4,954
1958,0.292431746143848,Normal,Normal,1959,8,0,4,955,0,4,955
1959,0.224415481556207,Normal,Normal,1960,8,0,4,956,0,4,956
1960,0.246071205474436,Normal,Normal,1961,8,0,4,957,0,4,957
1961,0.576721027493477,Normal,Normal,1962,8,0,4,958,0,4,958
1962,0.301168858539313,Normal,Normal,1963,8,0,4,959,0,4,959
1963,0.126079913228750,Normal,Normal,1964,8,0,4,960,0,4,960
1964,0.749443159904331,Normal,Normal,1965,8,0,4,961,0,4,961
1965,0.480155501049012,Normal,Normal,1966,8,0,4,962,0,4,962
1966,0.485865761060268,Normal,Normal,1967,8,0,4,963,0,4,963
1967,0.192485795821995,Normal,Normal,1968,8,0,4,964,0,4,964
1968,0.858865984249860,Normal,Normal,1969,8,0,4,965,0,4,965
1969,0.133388007991016,Normal,Normal,1970,8,0,4,966,0,4,966
1970,0.293171476572752,Normal,Normal,1971,8,0,4,967,0,4,967
1971,0.184577431995422,Normal,Normal,1972,8,0,4,968,0,4,968
1972,0.002827793825418,Normal,Normal,1973,8,0,4,969,0,4,969
1973,0.900771811138839,Normal,Normal,1974,8,0,4,970,0,4,970
1974,0.288751613348722,Normal,Normal,1975,8,0,4,971,0,4,971
1975,0.808616773225367,Normal,Normal,1976,8,0,4,972,0,4,972
1976,0.650490719825029,Normal,Normal,1977,8,0,4,973,0,4,973
1977,0.687527095433325,Normal,Normal,1978,8,0,4,974,0,4,974
1978,0.175413105636835,Normal,Normal,1979,8,0,4,975,0,4,975
1979,0.044729469809681,Normal,Normal,1980,8,0,4,976,0,4,976
1980,0.959716395474970,Normal,Normal,1981,8,0,4,977,0,4,977
1981,0.775057556107640,Normal,Normal,1982,8,0,4,978,0,4,978
1982,0.112964284606278,Normal,Normal,1983,8,0,4,979,0,4,979
1983,0.861265011131763,Normal,Normal,1984,8,0,4,980,0,4,980
1984,0.207256669178605,Normal,Normal,1985,8,0,4,981,0,4,981
1985,0.994195972103626,Normal,Normal,1986,8,0,4,982,0,4,982
1986,0.536114572547376,Normal,Normal,1987,8,0,4,983,0,4,983
1987,0.667908320669085,Normal,Normal,1988,8,0,4,984,0,4,984
1988,0.465834771748632,Normal,Normal,1989,8,0,4,985,0,4,985
1989,0.828546319156885,Normal,Normal,1990,8,0,4,986,0,4,986
1990,0.892323802225292,Normal,Normal,1991,8,0,4,987,0,4,987
1991,0.711905977223068,Normal,Normal,1992,8,0,4,988,0,4,988
1992,0.405267346650362,Normal,Normal,1993,8,0,4,989,0,4,989
1993,0.193492660764605,Normal,Normal,1994,8,0,4,990,0,4,990
1994,0.837985890451819,Normal,Normal,1995,8,0,4,991,0,4,991
1995,0.154710506554693,Normal,Normal,1996,8,0,4,992,0,4,992
1996,0.673648161813617,Normal,Normal,1997,8,0,4,993,0,4,993
1997,0.323851651977748,Normal,Normal,1998,8,0,4,994,0,4,994
1998,0.347196302376688,Normal,Normal,1999,8,0,4,995,0,4,995
1999,0.532514146063477,Normal,Normal,2000,8,0,4,996,0,4,996
2000,0.457239659968764,Normal,Normal,2001,8,0,4,997,0,4,997
3000,0.086051661521196,Normal,Normal,3001,10,0,6,1995,0,6,1995
4000,0.058758690487593,Normal,Normal,4001,12,0,8,2993,0,8,2993
5000,0.456151469610631,Normal,Normal,5001,18,0,14,3987,0,14,3987
6000,0.322409227024764,Normal,Normal,6001,20,0,16,4985,0,16,4985
7000,0.559326954651624,Normal,Normal,7001,22,0,18,5983,0,18,5983
8000,0.054997710976750,Normal,Normal,8001,25,0,21,6980,0,21,6980
9000,0.424425379373133,Normal,Normal,9001,32,0,28,7973,0,28,7973
10000,0.103931975550950,Normal,Normal,10001,34,0,30,8971,0,30,8971
11000,0.041470647323877,Normal,Normal,11001,39,0,35,9966,0,35,9966
12000,0.543116799090058,Normal,Normal,12001,41,0,37,10964,0,37,10964
13000,0.282954942900687,Normal,Normal,13001,46,0,42,11959,0,42,11959
14000,0.337648815009743,Normal,Normal,14001,49,0,45,12956,0,45,12956
15000,0.790519560687244,Normal,Normal,15001,52,0,48,13953,0,48,13953
16000,0.382056932896376,Normal,Normal,16001,53,0,49,14952,0,49,14952
17000,0.486246522516012,Normal,Normal,17001,59,0,55,15946,0,55,15946
18000,0.735466536134481,Normal,Normal,18001,61,0,57,16944,0,57,16944
19000,0.336202509701252,Normal,Normal,19001,64,0,60,17941,0,60,17941
20000,0.576149294152856,Normal,Normal,20000,66,1,62,18938,1,62,18938
21000,0.396383491344750,Normal,Normal,21000,70,1,66,19934,1,66,19934
22000,0.309674283955246,Normal,Normal,22000,71,1,67,20933,1,67,20933
23000,0.207527819555253,Normal,Normal,23000,73,1,69,21931,1,69,21931
24000,0.448486028704792,Normal,Normal,24000,76,1,72,22928,1,72,22928
25000,0.643493301700801,Normal,Normal,25000,80,1,76,23924,1,76,23924
26000,0.632344274315983,Normal,Normal,26000,82,1,78,24922,1,78,24922
27000,0.710034421645105,Normal,Normal,27000,85,1,81,25919,1,81,25919
28000,0.809063134249300,Normal,Normal,28000,86,1,82,26918,1,82,26918
29000,0.326427792664617,Normal,Normal,29000,89,1,85,27915,1,85,27915
30000,0.005484708584845,Normal,Normal,30000,93,1,89,28911,1,89,28911
31000,0.101861918345094,Normal,Normal,31000,97,1,93,29907,1,93,29907
32000,0.242253335192800,Normal,Normal,32000,98,1,94,30906,1,94,30906
33000,0.380260703153908,Normal,Normal,33000,100,1,96,31904,1,96,31904
34000,0.354157171212137,Normal,Normal,34000,101,1,97,32903,1,97,32903
35000,0.139056640211493,Normal,Normal,35000,104,1,100,33900,1,100,33900
36000,0.180684086401016,Normal,Normal,36000,107,1,103,34897,1,103,34897
37000,0.049529750831425,Normal,Normal,37000,109,1,105,35895,1,105,35895
38000,0.503121601883322,Normal,Normal,38000,111,1,107,36893,1,107,36893
39000,0.432938694953918,Normal,Normal,39000,114,1,110,37890,1,110,37890
40000,0.299781401176006,Normal,Normal,40000,118,1,114,38886,1,114,38886
41000,0.939853885676712,Normal,Normal,41000,123,1,119,39881,1,119,39881
42000,0.116403811611235,Normal,Normal,42000,126,1,122,40878,1,122,40878
43000,0.913154233712703,Normal,Normal,43000,128,1,124,41876,1,124,41876
44000,0.044346316717565,Normal,Normal,44000,135,1,131,42869,1,131,42869
45000,0.536729152780026,Normal,Normal,45000,137,1,133,43867,1,133,43867
46000,0.790786355268210,Normal,Normal,46000,141,1,137,44863,1,137,44863
47000,0.226434619631618,Normal,Normal,47000,141,1,137,45863,1,137,45863
48000,0.270451825112104,Normal,Normal,48000,145,1,141,46859,1,141,46859
49000,0.777714538387954,Normal,Normal,49000,150,1,146,47854,1,146,47854
